1460713110.12 , 127 , 127
1460713110.21 , 127 , 127
1460713110.31 , 127 , 127
1460713110.4 , 127 , 127
1460713110.48 , 127 , 127
1460713110.58 , 127 , 127
1460713110.66 , 127 , 127
1460713110.76 , 127 , 127
1460713110.85 , 127 , 127
1460713110.94 , 127 , 127
1460713111.03 , 127 , 127
1460713111.12 , 127 , 127
1460713111.2 , 127 , 127
1460713111.3 , 127 , 127
1460713111.39 , 127 , 127
1460713111.48 , 127 , 127
1460713111.57 , 127 , 127
1460713111.66 , 127 , 127
1460713111.74 , 127 , 127
1460713111.84 , 127 , 127
1460713111.93 , 127 , 127
1460713112.02 , 127 , 127
1460713112.11 , 127 , 127
1460713112.2 , 127 , 127
1460713112.29 , 127 , 127
1460713112.38 , 127 , 127
1460713112.47 , 127 , 127
1460713112.56 , 127 , 127
1460713112.65 , 127 , 127
1460713112.73 , 127 , 127
1460713112.83 , 127 , 127
1460713112.91 , 127 , 127
1460713113.01 , 127 , 127
1460713113.1 , 127 , 127
1460713113.19 , 127 , 127
1460713113.28 , 127 , 127
1460713113.37 , 127 , 127
1460713113.46 , 127 , 127
1460713113.55 , 127 , 127
1460713113.64 , 127 , 127
1460713113.73 , 127 , 127
1460713113.82 , 127 , 127
1460713113.91 , 127 , 127
1460713114.0 , 127 , 127
1460713114.09 , 127 , 127
1460713114.18 , 127 , 127
1460713114.27 , 127 , 127
1460713114.36 , 127 , 127
1460713114.45 , 127 , 127
1460713114.54 , 127 , 127
1460713114.63 , 127 , 127
1460713114.72 , 127 , 127
1460713114.81 , 127 , 127
1460713114.9 , 127 , 127
1460713114.99 , 127 , 127
1460713115.08 , 127 , 127
1460713115.17 , 127 , 127
1460713115.26 , 127 , 127
1460713115.35 , 127 , 127
1460713115.44 , 127 , 127
1460713115.53 , 127 , 127
1460713115.62 , 127 , 127
1460713115.71 , 127 , 127
1460713115.8 , 127 , 127
1460713115.89 , 127 , 127
1460713115.98 , 127 , 127
1460713116.07 , 127 , 127
1460713116.16 , 127 , 127
1460713116.25 , 127 , 127
1460713116.34 , 127 , 127
1460713116.43 , 127 , 127
1460713116.52 , 127 , 127
1460713116.61 , 127 , 127
1460713116.7 , 127 , 127
1460713116.79 , 127 , 127
1460713116.88 , 127 , 127
1460713116.97 , 127 , 127
1460713117.06 , 127 , 127
1460713117.15 , 127 , 127
1460713117.24 , 127 , 127
1460713117.33 , 127 , 127
1460713117.42 , 127 , 127
1460713117.52 , 127 , 127
1460713117.61 , 127 , 127
1460713117.69 , 127 , 127
1460713117.79 , 127 , 127
1460713117.87 , 127 , 127
1460713117.97 , 127 , 127
1460713118.05 , 127 , 127
1460713118.14 , 127 , 127
1460713118.23 , 127 , 127
1460713118.32 , 127 , 127
1460713118.41 , 127 , 127
1460713118.5 , 127 , 127
1460713118.59 , 127 , 127
1460713118.68 , 127 , 127
1460713118.78 , 127 , 127
1460713118.87 , 127 , 127
1460713118.96 , 127 , 127
1460713119.05 , 127 , 127
1460713119.14 , 127 , 127
1460713119.22 , 127 , 127
1460713119.32 , 127 , 127
1460713119.4 , 127 , 127
1460713119.5 , 127 , 127
1460713119.59 , 127 , 127
1460713119.67 , 127 , 127
1460713119.77 , 127 , 127
1460713119.86 , 127 , 127
1460713119.95 , 127 , 127
1460713120.04 , 127 , 127
1460713120.13 , 127 , 127
1460713120.22 , 127 , 127
1460713120.31 , 127 , 127
1460713120.4 , 127 , 127
1460713120.49 , 127 , 127
1460713120.58 , 127 , 127
1460713120.67 , 127 , 127
1460713120.76 , 127 , 127
1460713120.85 , 127 , 127
1460713120.94 , 127 , 127
1460713121.03 , 127 , 127
1460713121.12 , 127 , 127
1460713121.21 , 127 , 127
1460713121.3 , 127 , 127
1460713121.39 , 127 , 127
1460713121.48 , 127 , 127
1460713121.57 , 127 , 127
1460713121.66 , 127 , 127
1460713121.75 , 127 , 127
1460713121.84 , 127 , 127
1460713121.93 , 127 , 127
1460713122.02 , 127 , 127
1460713122.11 , 127 , 127
1460713122.2 , 127 , 127
1460713122.29 , 127 , 127
1460713122.38 , 127 , 127
1460713122.47 , 127 , 127
1460713122.56 , 127 , 127
1460713122.65 , 127 , 127
1460713122.74 , 127 , 127
1460713122.83 , 127 , 127
1460713122.92 , 127 , 127
1460713123.01 , 127 , 127
1460713123.1 , 127 , 127
1460713123.19 , 127 , 127
1460713123.28 , 127 , 127
1460713123.37 , 127 , 127
1460713123.46 , 127 , 127
1460713123.55 , 127 , 127
1460713123.64 , 127 , 127
1460713123.73 , 127 , 127
1460713123.82 , 127 , 127
1460713123.91 , 127 , 127
1460713124.0 , 127 , 127
1460713124.09 , 127 , 127
1460713124.18 , 127 , 127
1460713124.27 , 127 , 127
1460713124.36 , 127 , 127
1460713124.45 , 127 , 127
1460713124.54 , 127 , 127
1460713124.63 , 127 , 127
1460713124.72 , 127 , 127
1460713124.81 , 127 , 127
1460713124.9 , 127 , 127
1460713124.99 , 127 , 127
1460713125.08 , 127 , 127
1460713125.17 , 127 , 127
1460713125.26 , 127 , 127
1460713125.35 , 127 , 127
1460713125.44 , 127 , 127
1460713125.53 , 127 , 127
1460713125.62 , 127 , 127
1460713125.71 , 127 , 127
1460713125.8 , 127 , 127
1460713125.89 , 127 , 127
1460713125.98 , 127 , 127
1460713126.07 , 127 , 127
1460713126.16 , 127 , 127
1460713126.25 , 127 , 127
1460713126.34 , 127 , 127
1460713126.43 , 127 , 127
1460713126.52 , 127 , 127
1460713126.61 , 127 , 127
1460713126.71 , 127 , 127
1460713126.79 , 127 , 127
1460713126.88 , 127 , 127
1460713126.97 , 127 , 127
1460713127.06 , 127 , 127
1460713127.15 , 127 , 127
1460713127.24 , 127 , 127
1460713127.33 , 127 , 127
1460713127.42 , 127 , 127
1460713127.51 , 127 , 127
1460713127.6 , 127 , 127
1460713127.69 , 127 , 127
1460713127.78 , 127 , 127
1460713127.87 , 127 , 127
1460713127.96 , 127 , 127
1460713128.05 , 127 , 127
1460713128.14 , 127 , 127
1460713128.23 , 127 , 127
1460713128.32 , 127 , 127
1460713128.41 , 127 , 127
1460713128.5 , 127 , 127
1460713128.59 , 127 , 127
1460713128.68 , 127 , 127
1460713128.77 , 127 , 127
1460713128.86 , 127 , 127
1460713128.95 , 127 , 127
1460713129.04 , 127 , 127
1460713129.13 , 127 , 127
1460713129.22 , 127 , 127
1460713129.31 , 127 , 127
1460713129.4 , 127 , 127
1460713129.49 , 127 , 127
1460713129.58 , 127 , 127
1460713129.67 , 127 , 127
1460713129.76 , 127 , 127
1460713129.86 , 127 , 127
1460713129.94 , 127 , 127
1460713130.03 , 127 , 127
1460713130.12 , 127 , 127
1460713130.21 , 127 , 127
1460713130.31 , 127 , 127
1460713130.39 , 127 , 127
1460713130.48 , 127 , 127
1460713130.58 , 127 , 127
1460713130.66 , 127 , 127
1460713130.76 , 127 , 127
1460713130.85 , 127 , 127
1460713130.93 , 127 , 127
1460713131.03 , 127 , 127
1460713131.12 , 127 , 127
1460713131.21 , 127 , 127
1460713131.3 , 127 , 127
1460713131.38 , 127 , 127
1460713131.47 , 127 , 127
1460713131.56 , 127 , 127
1460713131.66 , 127 , 127
1460713131.75 , 127 , 127
1460713131.84 , 127 , 127
1460713131.93 , 127 , 127
1460713132.02 , 127 , 127
1460713132.11 , 127 , 127
1460713132.2 , 127 , 127
1460713132.29 , 127 , 127
1460713132.38 , 127 , 127
1460713132.47 , 127 , 127
1460713132.56 , 127 , 127
1460713132.65 , 127 , 127
1460713132.74 , 127 , 127
1460713132.83 , 127 , 127
1460713132.92 , 127 , 127
1460713133.01 , 127 , 127
1460713133.1 , 127 , 127
1460713133.19 , 127 , 127
1460713133.28 , 127 , 127
1460713133.37 , 127 , 127
1460713133.46 , 127 , 127
1460713133.55 , 127 , 127
1460713133.64 , 127 , 127
1460713133.73 , 127 , 127
1460713133.82 , 127 , 127
1460713133.91 , 127 , 127
1460713134.01 , 127 , 127
1460713134.09 , 127 , 127
1460713134.18 , 127 , 127
1460713134.28 , 127 , 127
1460713134.36 , 127 , 127
1460713134.45 , 127 , 127
1460713134.54 , 127 , 127
1460713134.63 , 127 , 127
1460713134.72 , 127 , 127
1460713134.81 , 127 , 127
1460713134.9 , 127 , 127
1460713134.99 , 127 , 127
1460713135.08 , 127 , 127
1460713135.17 , 127 , 127
1460713135.27 , 127 , 127
1460713135.35 , 127 , 127
1460713135.44 , 127 , 127
1460713135.53 , 127 , 127
1460713135.63 , 127 , 127
1460713135.71 , 127 , 127
1460713135.81 , 127 , 127
1460713135.89 , 127 , 127
1460713135.99 , 127 , 127
1460713136.07 , 127 , 127
1460713136.17 , 127 , 127
1460713136.26 , 127 , 127
1460713136.35 , 127 , 127
1460713136.43 , 127 , 127
1460713136.53 , 127 , 127
1460713136.62 , 127 , 127
1460713136.71 , 127 , 127
1460713136.8 , 127 , 127
1460713136.89 , 127 , 127
1460713136.98 , 127 , 127
1460713137.07 , 127 , 127
1460713137.16 , 127 , 127
1460713137.25 , 127 , 127
1460713137.34 , 127 , 127
1460713137.43 , 127 , 127
1460713137.52 , 127 , 127
1460713137.61 , 127 , 127
1460713137.7 , 127 , 127
1460713137.79 , 127 , 127
1460713137.88 , 127 , 127
1460713137.97 , 127 , 127
1460713138.06 , 127 , 127
1460713138.15 , 127 , 127
1460713138.24 , 127 , 127
1460713138.33 , 127 , 127
1460713138.42 , 127 , 127
1460713138.51 , 127 , 127
1460713138.6 , 127 , 127
1460713138.69 , 127 , 127
1460713138.78 , 127 , 127
1460713138.87 , 127 , 127
1460713138.96 , 127 , 127
1460713139.05 , 127 , 127
1460713139.14 , 127 , 127
1460713139.23 , 127 , 127
1460713139.32 , 127 , 127
1460713139.41 , 127 , 127
1460713139.5 , 127 , 127
1460713139.59 , 127 , 127
1460713139.68 , 127 , 127
1460713139.77 , 127 , 127
1460713139.86 , 127 , 127
1460713139.95 , 127 , 127
1460713140.04 , 127 , 127
1460713140.13 , 127 , 127
1460713140.22 , 127 , 127
1460713140.32 , 127 , 127
1460713140.4 , 127 , 127
1460713140.49 , 127 , 127
1460713140.58 , 127 , 127
1460713140.67 , 127 , 127
1460713140.76 , 127 , 127
1460713140.85 , 127 , 127
1460713140.94 , 127 , 127
1460713141.03 , 127 , 127
1460713141.12 , 127 , 127
1460713141.21 , 127 , 127
1460713141.3 , 127 , 127
1460713141.39 , 127 , 127
1460713141.48 , 127 , 127
1460713141.57 , 127 , 127
1460713141.66 , 127 , 127
1460713141.75 , 127 , 127
1460713141.84 , 127 , 127
1460713141.93 , 127 , 127
1460713142.02 , 127 , 127
1460713142.11 , 127 , 127
1460713142.2 , 127 , 127
1460713142.29 , 127 , 127
1460713142.38 , 127 , 127
1460713142.47 , 127 , 127
1460713142.56 , 127 , 127
1460713142.65 , 127 , 127
1460713142.74 , 127 , 127
1460713142.83 , 127 , 127
1460713142.92 , 127 , 127
1460713143.01 , 127 , 127
1460713143.1 , 127 , 127
1460713143.19 , 127 , 127
1460713143.28 , 127 , 127
1460713143.38 , 127 , 127
1460713143.46 , 127 , 127
1460713143.56 , 127 , 127
1460713143.64 , 127 , 127
1460713143.74 , 127 , 127
1460713143.83 , 127 , 127
1460713143.92 , 127 , 127
1460713144.01 , 127 , 127
1460713144.1 , 127 , 127
1460713144.18 , 127 , 127
1460713144.28 , 127 , 127
1460713144.37 , 127 , 127
1460713144.46 , 127 , 127
1460713144.55 , 127 , 127
1460713144.64 , 127 , 127
1460713144.73 , 127 , 127
1460713144.82 , 127 , 127
1460713144.91 , 127 , 127
1460713145.0 , 127 , 127
1460713145.09 , 127 , 127
1460713145.18 , 127 , 127
1460713145.27 , 127 , 127
1460713145.36 , 127 , 127
1460713145.45 , 127 , 127
1460713145.54 , 127 , 127
1460713145.63 , 127 , 127
1460713145.72 , 127 , 127
1460713145.81 , 127 , 127
1460713145.9 , 127 , 127
1460713145.99 , 127 , 127
1460713146.08 , 127 , 127
1460713146.17 , 127 , 127
1460713146.26 , 127 , 127
1460713146.35 , 127 , 127
1460713146.44 , 127 , 127
1460713146.53 , 127 , 127
1460713146.62 , 127 , 127
1460713146.71 , 127 , 127
1460713146.8 , 127 , 127
1460713146.89 , 127 , 127
1460713146.98 , 127 , 127
1460713147.07 , 127 , 127
1460713147.16 , 127 , 127
1460713147.25 , 127 , 127
1460713147.34 , 127 , 127
1460713147.43 , 127 , 127
1460713147.52 , 127 , 127
1460713147.61 , 127 , 127
1460713147.7 , 127 , 127
1460713147.79 , 127 , 127
1460713147.88 , 127 , 127
1460713147.97 , 127 , 127
1460713148.06 , 127 , 127
1460713148.15 , 127 , 127
1460713148.24 , 127 , 127
1460713148.33 , 127 , 127
1460713148.42 , 127 , 127
1460713148.51 , 127 , 127
1460713148.6 , 127 , 127
1460713148.7 , 127 , 127
1460713148.78 , 127 , 127
1460713148.88 , 127 , 127
1460713148.96 , 127 , 127
1460713149.06 , 127 , 127
1460713149.14 , 127 , 127
1460713149.24 , 127 , 127
1460713149.33 , 127 , 127
1460713149.42 , 127 , 127
1460713149.51 , 127 , 127
1460713149.6 , 127 , 127
1460713149.69 , 127 , 127
1460713149.78 , 127 , 127
1460713149.87 , 127 , 127
1460713149.96 , 127 , 127
1460713150.05 , 127 , 127
1460713150.14 , 127 , 127
1460713150.23 , 127 , 127
1460713150.32 , 127 , 127
1460713150.41 , 127 , 127
1460713150.5 , 127 , 127
1460713150.59 , 127 , 127
1460713150.68 , 127 , 127
1460713150.77 , 127 , 127
1460713150.86 , 127 , 127
1460713150.95 , 127 , 127
1460713151.04 , 127 , 127
1460713151.13 , 127 , 127
1460713151.22 , 127 , 127
1460713151.31 , 127 , 127
1460713151.4 , 127 , 127
1460713151.49 , 127 , 127
1460713151.58 , 127 , 127
1460713151.67 , 127 , 127
1460713151.76 , 127 , 127
1460713151.85 , 127 , 127
1460713151.94 , 127 , 127
1460713152.03 , 127 , 127
1460713152.12 , 127 , 127
1460713152.21 , 127 , 127
1460713152.3 , 127 , 127
1460713152.39 , 127 , 127
1460713152.48 , 127 , 127
1460713152.57 , 127 , 127
1460713152.66 , 127 , 127
1460713152.75 , 127 , 127
1460713152.84 , 127 , 127
1460713152.93 , 127 , 127
1460713153.02 , 127 , 127
1460713153.11 , 127 , 127
1460713153.2 , 127 , 127
1460713153.29 , 127 , 127
1460713153.38 , 127 , 127
1460713153.47 , 127 , 127
1460713153.56 , 127 , 127
1460713153.65 , 127 , 127
1460713153.74 , 127 , 127
1460713153.83 , 127 , 127
1460713153.92 , 127 , 127
1460713154.01 , 127 , 127
1460713154.1 , 127 , 127
1460713154.19 , 127 , 127
1460713154.28 , 127 , 127
1460713154.37 , 127 , 127
1460713154.46 , 127 , 127
1460713154.55 , 127 , 127
1460713154.64 , 127 , 127
1460713154.73 , 127 , 127
1460713154.82 , 127 , 127
1460713154.91 , 127 , 127
1460713155.0 , 127 , 127
1460713155.09 , 127 , 127
1460713155.18 , 127 , 127
1460713155.27 , 127 , 127
1460713155.36 , 127 , 127
1460713155.45 , 127 , 127
1460713155.54 , 127 , 127
1460713155.63 , 127 , 127
1460713155.72 , 127 , 127
1460713155.82 , 127 , 127
1460713155.9 , 127 , 127
1460713156.0 , 127 , 127
1460713156.09 , 127 , 127
1460713156.18 , 127 , 127
1460713156.27 , 127 , 127
1460713156.36 , 127 , 127
1460713156.45 , 127 , 127
1460713156.54 , 127 , 127
1460713156.63 , 127 , 127
1460713156.72 , 127 , 127
1460713156.81 , 127 , 127
1460713156.9 , 127 , 127
1460713156.99 , 127 , 127
1460713157.08 , 127 , 127
1460713157.17 , 127 , 127
1460713157.26 , 127 , 127
1460713157.35 , 127 , 127
1460713157.44 , 127 , 127
1460713157.53 , 127 , 127
1460713157.62 , 127 , 127
1460713157.71 , 127 , 127
1460713157.8 , 127 , 127
1460713157.89 , 127 , 127
1460713157.98 , 127 , 127
1460713158.07 , 127 , 127
1460713158.16 , 127 , 127
1460713158.25 , 127 , 127
1460713158.34 , 127 , 127
1460713158.43 , 127 , 127
1460713158.52 , 127 , 127
1460713158.61 , 127 , 127
1460713158.7 , 127 , 127
1460713158.79 , 127 , 127
1460713158.88 , 127 , 127
1460713158.97 , 127 , 127
1460713159.06 , 127 , 127
1460713159.15 , 127 , 127
1460713159.24 , 127 , 127
1460713159.33 , 127 , 127
1460713159.42 , 127 , 127
1460713159.51 , 127 , 127
1460713159.6 , 127 , 127
1460713159.69 , 127 , 127
1460713159.78 , 127 , 127
1460713159.87 , 127 , 127
1460713159.96 , 127 , 127
1460713160.06 , 127 , 127
1460713160.14 , 127 , 127
1460713160.23 , 127 , 127
1460713160.32 , 127 , 127
1460713160.41 , 127 , 127
1460713160.5 , 127 , 127
1460713160.59 , 127 , 127
1460713160.68 , 127 , 127
1460713160.77 , 127 , 127
1460713160.86 , 127 , 127
1460713160.95 , 127 , 127
1460713161.05 , 127 , 127
1460713161.13 , 127 , 127
1460713161.22 , 127 , 127
1460713161.31 , 127 , 127
1460713161.4 , 127 , 127
1460713161.49 , 127 , 127
1460713161.58 , 127 , 127
1460713161.67 , 127 , 127
1460713161.76 , 127 , 127
1460713161.85 , 127 , 127
1460713161.94 , 127 , 127
1460713162.03 , 127 , 127
1460713162.12 , 127 , 127
1460713162.21 , 127 , 127
1460713162.3 , 127 , 127
1460713162.39 , 127 , 127
1460713162.48 , 127 , 127
1460713162.57 , 127 , 127
1460713162.66 , 127 , 127
1460713162.75 , 127 , 127
1460713162.85 , 127 , 127
1460713162.93 , 127 , 127
1460713163.03 , 127 , 127
1460713163.12 , 127 , 127
1460713163.21 , 127 , 127
1460713163.3 , 127 , 127
1460713163.39 , 127 , 127
1460713163.48 , 127 , 127
1460713163.57 , 127 , 127
1460713163.66 , 127 , 127
1460713163.75 , 127 , 127
1460713163.84 , 127 , 127
1460713163.93 , 127 , 127
1460713164.02 , 127 , 127
1460713164.11 , 127 , 127
1460713164.2 , 127 , 127
1460713164.29 , 127 , 127
1460713164.38 , 127 , 127
1460713164.47 , 127 , 127
1460713164.56 , 127 , 127
1460713164.65 , 127 , 127
1460713164.74 , 127 , 127
1460713164.83 , 127 , 127
1460713164.92 , 127 , 127
1460713165.01 , 127 , 127
1460713165.1 , 127 , 127
1460713165.19 , 127 , 127
1460713165.28 , 127 , 127
1460713165.37 , 127 , 127
1460713165.46 , 127 , 127
1460713165.55 , 127 , 127
1460713165.64 , 127 , 127
1460713165.73 , 127 , 127
1460713165.82 , 127 , 127
1460713165.91 , 127 , 127
1460713166.0 , 127 , 127
1460713166.09 , 127 , 127
1460713166.18 , 127 , 127
1460713166.27 , 127 , 127
1460713166.36 , 127 , 127
1460713166.45 , 127 , 127
1460713166.54 , 127 , 127
1460713166.63 , 127 , 127
1460713166.72 , 127 , 127
1460713166.81 , 127 , 127
1460713166.9 , 127 , 127
1460713166.99 , 127 , 127
1460713167.08 , 127 , 127
1460713167.17 , 127 , 127
1460713167.26 , 127 , 127
1460713167.35 , 127 , 127
1460713167.44 , 127 , 127
1460713167.53 , 127 , 127
1460713167.62 , 127 , 127
1460713167.71 , 127 , 127
1460713167.8 , 127 , 127
1460713167.89 , 127 , 127
1460713167.98 , 127 , 127
1460713168.07 , 127 , 127
1460713168.16 , 127 , 127
1460713168.25 , 127 , 127
1460713168.34 , 127 , 127
1460713168.43 , 127 , 127
1460713168.52 , 127 , 127
1460713168.61 , 127 , 127
1460713168.7 , 127 , 127
1460713168.79 , 127 , 127
1460713168.88 , 127 , 127
1460713168.97 , 127 , 127
1460713169.06 , 127 , 127
1460713169.15 , 127 , 127
1460713169.24 , 127 , 127
1460713169.33 , 127 , 127
1460713169.42 , 127 , 127
1460713169.51 , 127 , 127
1460713169.6 , 127 , 127
1460713169.69 , 127 , 127
1460713169.78 , 127 , 127
1460713169.87 , 127 , 127
1460713169.96 , 127 , 127
1460713170.05 , 127 , 127
1460713170.14 , 127 , 127
1460713170.23 , 127 , 127
1460713170.33 , 127 , 127
1460713170.41 , 127 , 127
1460713170.51 , 127 , 127
1460713170.59 , 127 , 127
1460713170.69 , 127 , 127
1460713170.77 , 127 , 127
1460713170.87 , 127 , 127
1460713170.95 , 127 , 127
1460713171.05 , 127 , 127
1460713171.13 , 127 , 127
1460713171.22 , 127 , 127
1460713171.32 , 127 , 127
1460713171.41 , 127 , 127
1460713171.5 , 127 , 127
1460713171.59 , 127 , 127
1460713171.68 , 127 , 127
1460713171.77 , 127 , 127
1460713171.86 , 127 , 127
1460713171.95 , 127 , 127
1460713172.04 , 127 , 127
1460713172.13 , 127 , 127
1460713172.22 , 127 , 127
1460713172.31 , 127 , 127
1460713172.4 , 127 , 127
1460713172.49 , 127 , 127
1460713172.58 , 127 , 127
1460713172.67 , 127 , 127
1460713172.76 , 127 , 127
1460713172.85 , 127 , 127
1460713172.94 , 127 , 127
1460713173.03 , 127 , 127
1460713173.12 , 127 , 127
1460713173.21 , 127 , 127
1460713173.3 , 127 , 127
1460713173.39 , 127 , 127
1460713173.48 , 127 , 127
1460713173.57 , 127 , 127
1460713173.66 , 127 , 127
1460713173.76 , 127 , 127
1460713173.85 , 127 , 127
1460713173.93 , 127 , 127
1460713174.03 , 127 , 127
1460713174.12 , 127 , 127
